rank,appid
2147,3529910
2148,4144090
2149,4128600
2150,3520410
2151,3950440
2152,3831210
2153,2659600
2154,2451390
2155,4337710
2156,3746290
2157,4734690
2158,1535520
2159,616780
2160,3797460
2161,1562030
2162,1871460
2163,2104610
2164,4818880
2165,4505440
2166,4234320
2167,4380740
2168,1568550
2169,3846210
2170,3713880
2171,4261650
2172,3601860
2173,2087880
2174,2636060
2175,1587600
2176,2876290
2177,3874450
2178,4165930
2179,1506730
2180,4043810
2181,4213930
2182,1629660
2183,2709910
2184,3863810
2185,4154830
2186,1192230
2187,1660440
2188,3164260
2189,3333380
2190,3222280
2191,4251370
2192,4242890
2193,1640990
2194,1198690
2195,4152550
2196,1285720
2197,3040020
2198,2940460
2199,3446770
2200,3357600
2201,4090650
2202,3979580
2203,2763310
2204,1368160
2205,1188410
2206,2941630
2207,1973760
2208,3260830
2209,2105260
2210,4158420
2211,2450350
2212,2545880
2213,4428630
2214,3859210
2215,2979500
2216,2825330
2217,4203280
2218,1280660
2219,1808960
2220,1803500
2221,4274990
2222,2306490
2223,3919400
2224,3182050
2225,4168190
2226,1460810
2227,1167110
2228,1497910
2229,4910010
2230,2015420
2231,3009440
2232,1610360
2233,2845310
2234,2766240
2235,2275300
2236,3297080
2237,1415600
2238,2120350
2239,2322070
2240,2446760
2241,4223760
2242,4138590
2243,3564410
2244,3989550
2245,2229910
2246,3728900
2247,4332910
2248,1333930
2249,4110720
2250,3699990
2251,1858210
2252,2393290
2253,1710110
2254,3542300
2255,809550
2256,1440570
2257,4180840
2258,3010170
2259,4298700
2260,3429280
2261,905540
2262,4437450
2263,3153700
2264,1754250
2265,4298500
2266,1979290
2267,3599920
2268,1821600
2269,3450780
2270,3258010
2271,1700930
2272,3993200
2273,3676140
2274,3396160
2275,4498480
2276,2496590
2277,3305750
2278,2791230
2279,3498700
2280,3367710
2281,2275010
2282,1425780
2283,1695530
2284,1221950
2285,3202730
2286,2116290
2287,4178790
2288,3248910
2289,3830320
2290,4712630
2291,1609270
2292,3189450
2293,1503490
2294,3387240
2295,2071630
2296,2585710
2297,1241390
2298,4575720
2299,3495990
2300,1896310
2301,1899550
2302,3438610
2303,1690100
2304,2801940
2305,2265170
2306,3393720
2307,4425140
2308,1033540
2309,2749070
2310,2537020
2311,3680470
2312,3258590
2313,2755270
2314,4332870
2315,2470990
2316,4262800
2317,1890310
2318,864170
2319,3034650
2320,3347690
2321,3874910
2322,3867080
2323,3725800
2324,1897030
2325,2439030
2326,2257830
2327,4285110
2328,4073320
2329,4089610
2330,1502290
2331,17750
2332,2607420
2333,1081830
2334,4183770
2335,4299520
2336,3777850
2337,1962360
2338,1558030
2339,3597200
2340,2124500
2341,4285870
2342,2707980
2343,2492670
2344,2113270
2345,1122230
2346,2420800
2347,3579070
2348,2954010
2349,2928040
2350,4331110
2351,4588510
2352,3855320
2353,4264000
2354,4575010
2355,4031300
2356,3570350
2357,2435810
2358,3824760
2359,1915870
2360,3549390
2361,1425990
2362,4610740
2363,904850
2364,4198610
2365,3980340
2366,1894120
2367,2530620
2368,2284190
2369,4421440
2370,3538070
2371,1412810
2372,2404960
2373,2506520
2374,3034660
2375,4124320
2376,3690850
2377,3895950
2378,1220390
2379,2994600
2380,1592200
2381,2388440
2382,791630
2383,2882850
2384,3935530
2385,3194740
2386,3910330
2387,3715040
2388,2540650
2389,4715160
2390,4157110
2391,2144500
2392,2302770
2393,4187860
2394,3897090
2395,3325610
2396,4021890
2397,3299010
2398,4143700
2399,3296990
2400,2068380
2401,594230
2402,2858120
2403,1223030
2404,4603230
2405,3474200
2406,2081720
2407,4137270
2408,4183270
2409,4672770
2410,1462160
2411,4287480
2412,2928190
2413,4709120
2414,3061730
2415,3048330
2416,4538140
2417,1764280
2418,2971500
2419,3804930
2420,3393850
2421,2446620
2422,2725610
2423,2083940
2424,4360760
2425,3507960
2426,3853110
2427,2592230
2428,1161780
2429,2682980
2430,4015070
2431,3730680
2432,3979490
2433,4465980
2434,3309160
2435,3907830
2436,3798840
2437,3953700
2438,1285050
2439,1085830
2440,4484810
2441,3003430
2442,2985520
2443,1532910
2444,4191110
2445,3674680
2446,3299850
2447,3334170
2448,1826770
2449,3818770
2450,1545080
2451,2527970
2452,2749050
2453,4406760
2454,3235150
2455,4760480
2456,3560360
2457,3574200
2458,4272560
2459,2879790
2460,3536500
2461,2176770
2462,4968640
2463,2784920
2464,3387300
2465,3787470
2466,2156800
2467,1810070
2468,4537820
2469,3589430
2470,2987920
2471,3359110
2472,4003590
2473,3509400
2474,3888420
2475,2508170
2476,4132890
2477,3037040
2478,2418040
2479,4097280
2480,3106050
2481,1355160
2482,3957680
2483,4066520
2484,4335620
2485,2391610
2486,4877950
2487,3353590
2488,1681140
2489,3291450
2490,2471330
2491,4300400
2492,3027810
2493,4768240
2494,2647870
2495,2828540
2496,3157290
2497,5019180
2498,2536140
2499,4030360
2500,3561930
2501,3901760
2502,2853290
2503,3363050
2504,1636620
2505,4062420
2506,3981460
2507,3315770
2508,3906360
2509,4458440
2510,2755950
2511,4425120
2512,3826290
2513,2007430
2514,3589660
2515,3921010
2516,2551970
2517,3367810
2518,2371430
2519,2087540
2520,1327200
2521,1730460
2522,3348690
2523,4102890
2524,4077880
2525,3593660
2526,1678350
2527,3082020
2528,4319800
2529,2331140
2530,2622180
2531,2066740
2532,4713280
2533,3509590
2534,3875670
2535,3187240
2536,3902160
2537,4030970
2538,2820270
2539,2799820
2540,1596350
2541,4349020
2542,1496970
2543,4538420
2544,4700560
2545,2244780
2546,1339490
2547,3252240
2548,4804660
2549,673100
2550,2349840
2551,3936270
2552,4859500
2553,2644100
2554,1237250
2555,3536680
2556,2706790
2557,1151300
2558,1421190
2559,2362040
2560,4433800
2561,3692780
2562,1553640
2563,2838030
2564,2789170
2565,3799720
2566,2898770
2567,3897280
2568,1749810
2569,3949440
2570,3289400
2571,4078800
2572,3827740
2573,1639510
2574,3804280
2575,4175710
2576,1635500
2577,2434930
2578,3160570
2579,2178120
2580,3357050
2581,2438180
2582,1460010
2583,3918250
2584,3603740
2585,3226830
2586,668900
2587,4080520
2588,4272370
2589,4246640
2590,4881350
2591,4007000
2592,3105190
2593,2363330
2594,3202220
2595,2852750
2596,3940470
2597,4423030
2598,4681770
2599,1997330
2600,3307340
2601,3927170
2602,2145090
2603,3015360
2604,4755250
2605,1362620
2606,3144060
2607,2457920
2608,2477470
2609,4650950
2610,3539320
2611,287820
2612,1445480
2613,3232690
2614,885160
2615,4529120
2616,2105070
2617,3930480
2618,3976340
2619,2138340
2620,4232900
2621,3401570
2622,2131290
2623,3164790
2624,2706660
2625,2886300
2626,3002610
2627,3399610
2628,1307150
2629,2669450
2630,1765920
2631,4287960
2632,2791970
2633,4436840
2634,4013510
2635,4044990
2636,3775210
2637,3756370
2638,1833210
2639,3137880
2640,1485640
2641,4278150
2642,1155850
2643,3091260
2644,2363160
2645,4505150
2646,3965430
2647,487500
2648,4268460
2649,3235670
2650,4278590
2651,3102220
2652,4253580
2653,4307930
2654,2160760
2655,2284840
2656,3625840
2657,2976440
2658,2121640
2659,1726560
2660,2197240
2661,2748420
2662,1784650
2663,706680
2664,3027860
2665,3723830
2666,2543460
2667,247710
2668,2136340
2669,3126170
2670,1464330
2671,4787480
2672,2560210
2673,4584800
2674,3561600
2675,1388270
2676,3358590
2677,4463570
2678,1008340
2679,3702550
2680,1418750
2681,2854310
2682,3722090
2683,1174510
2684,1931930
2685,2558300
2686,1015370
2687,3234820
2688,4136620
2689,2932680
2690,3789080
2691,3555120
2692,2541560
2693,2799910
2694,1622110
2695,4006130
2696,1798110
2697,3845390
2698,672890
2699,2603850
2700,3555740
2701,1374320
2702,1953770
2703,3659460
2704,3357950
2705,3872160
2706,2483700
2707,3196270
2708,2752090
2709,1878730
2710,2782470
2711,3862790
2712,3500630
2713,2899350
2714,1612190
2715,2095970
2716,1121670
2717,2799050
2718,2216840
2719,4252280
2720,3610210
2721,2024400
2722,3284220
2723,2659040
2724,3479420
2725,4263170
2726,1185380
2727,2640750
2728,1953850
2729,649560
2730,2939170
2731,2783280
2732,4314170
2733,2440350
2734,3115480
2735,3754920
2736,1536440
2737,3868160
2738,1043110
2739,2870130
2740,1532790
2741,3489490
2742,2069890
2743,4671450
2744,3212260
2745,3128610
2746,3330890
2747,1555960
2748,4560660
2749,4485020
2750,4202540
2751,4131500
2752,2732480
2753,4098960
2754,2866330
2755,1273980
2756,1672790
2757,3711050
2758,4606560
2759,3589910
2760,1809090
2761,4412320
2762,2098690
2763,1490830
2764,2052710
2765,3301350
2766,1126210
2767,4409320
2768,2850910
2769,4084180
2770,833020
2771,3146670
2772,4137830
2773,732970
2774,3465440
2775,4428600
2776,4125860
2777,2850840
2778,1261360
2779,2368490
2780,1571260
2781,777210
2782,1520600
2783,3327000
2784,2978690
2785,3932580
2786,1226580
2787,3677310
2788,2894990
2789,4232550
2790,3544430
2791,3504310
2792,4201570
2793,4654270
2794,3143510
2795,3637250
2796,4158980
2797,3567980
2798,2680440
2799,1874980
2800,3989790
2801,2718100
2802,408200
2803,1678040
2804,2570110
2805,1638030
2806,2365920
2807,1143910
2808,4864320
2809,1238390
2810,2923500
2811,3855060
2812,2054000
2813,2449700
2814,2758190
2815,2478710
2816,4245930
2817,4231210
2818,4780870
2819,2575040
2820,3149550
2821,3956120
2822,3866230
2823,2947630
2824,2664120
2825,2760720
2826,3441490
2827,3420280
2828,4633120
2829,3205880
2830,2139090
2831,2325860
2832,3598180
2833,3942390
2834,2605720
2835,2669780
2836,3360150
2837,3650170
2838,284080
2839,3114850
2840,4932120
2841,3912890
2842,1848600
2843,4922700
2844,3273960
2845,4484770
2846,270470
2847,2938800
2848,945860
2849,2097940
2850,1127370
2851,4360160
2852,2544730
2853,2597610
2854,2882410
2855,4184170
2856,4595980
2857,2280360
2858,4553170
2859,2514890
2860,3124600
2861,4056370
2862,4267800
2863,3589670
2864,4298170
2865,3292770
2866,2794160
2867,4642050
2868,2509380
2869,2609400
2870,4514070
2871,3581260
2872,3594550
2873,4079320
2874,1975790
2875,2713120
2876,4486870
2877,3369020
2878,2502870
2879,3967280
2880,1327090
2881,3501050
2882,4012490
2883,1545510
2884,3832380
2885,1103610
2886,1104800
2887,2662730
2888,850870
2889,2466000
2890,2366250
2891,1036430
2892,526720
2893,3062060
2894,4734020
2895,1616720
2896,3259000
2897,2110150
2898,2841600
2899,4374100
2900,3963220
2901,3139120
2902,3820540
2903,4035190
2904,3203340
2905,3586920
2906,2968270
2907,1547010
2908,965190
2909,3600740
2910,3517880
2911,4218720
2912,4091920
2913,3348920
2914,4147100
2915,4352900
2916,3549280
2917,3202290
2918,2271570
2919,2735850
2920,3828500
2921,1827440
2922,2464640
2923,3961370
2924,4408560
2925,3687090
2926,1917470
2927,3129420
2928,3949580
2929,4415050
2930,4476320
2931,1271440
2932,2649320
2933,3936190
2934,2498890
2935,4580030
2936,4395870
2937,4294860
2938,640010
2939,432120
2940,4285930
2941,4082030
2942,2500690
2943,4056250
2944,4570020
2945,2126810
2946,4612650
2947,3695950
2948,3179120
2949,1120220
2950,2707440
2951,1993980
2952,1231210
2953,3802950
2954,1894560
2955,3407450
2956,3384570
2957,2836740
2958,3936420
2959,3165340
2960,801140
2961,3434180
2962,924380
2963,2163660
2964,3219960
2965,3297800
2966,4952980
2967,2993920
2968,1897860
2969,3758170
2970,2922250
2971,4619040
2972,796530
2973,2294970
2974,1122170
2975,2529960
2976,2140540
2977,1372780
2978,4406740
2979,2473720
2980,3731270
2981,4981570
2982,3145650
2983,4100080
2984,2903980
2985,4200800
2986,2401440
2987,3125540
2988,2629170
2989,3764730
2990,2076310
2991,4877420
2992,4414270
2993,3150160
2994,2688960
2995,1264620
2996,2989890
2997,3240110
2998,2506890
2999,1979350
3000,1221260
3001,4362210
3002,3144430
3003,2217860
3004,2681940
3005,2003070
3006,4514310
3007,2110000
3008,4181440
3009,1244600
3010,3240610
3011,4738820
3012,4010900
3013,4902640
3014,981720
3015,1677010
3016,5044770
3017,4548190
3018,3338280
3019,1393630
3020,3713620
3021,2549980
3022,2377600
3023,3450100
3024,1826400
3025,1736200
3026,3531220
3027,2002840
3028,2907400
3029,2184850
3030,2455710
3031,3610500
3032,4009220
3033,2264780
3034,1222150
3035,3301300
3036,2879320
3037,4391380
3038,3398880
3039,1132530
3040,3581140
3041,4515280
3042,4521710
3043,3040930
3044,3661400
3045,3227040
3046,3541630
3047,3180000
3048,1345720
3049,3998510
3050,4336530
3051,2953940
3052,2744110
3053,3250400
3054,4581370
3055,1290060
3056,1465790
3057,2413960
3058,2904120
3059,4351810
3060,4262620
3061,2967220
3062,2844340
3063,3405680
3064,3237240
3065,3088700
3066,4490840
3067,1536910
3068,2902720
3069,4682620
3070,2398920
3071,3963030
3072,2791260
3073,1377710
3074,3907570
3075,3530380
3076,4349170
3077,4609770
3078,3846690
3079,4299260
3080,3796150
3081,4489930
3082,3842050
3083,1476040
3084,3438910
3085,3312310
3086,3444260
3087,4232910
3088,3441510
3089,1607930
3090,3699850
3091,826640
3092,3942400
3093,2394250
3094,4451260
3095,3959020
3096,2521800
3097,4123810
3098,2853830
3099,1767010
3100,2026450
3101,2696550
3102,3551090
3103,3080070
3104,3794520
3105,2401280
3106,1946440
3107,872450
3108,2731550
3109,1467110
3110,2679790
3111,1271900
3112,1630460
3113,2616650
3114,3926130
3115,1813230
3116,2324660
3117,2867800
3118,2521160
3119,4551870
3120,4230650
3121,1465620
3122,3956540
3123,2917940
3124,1353150
3125,2382810
3126,1145440
3127,4431400
3128,2938980
3129,3575220
3130,1916800
3131,3795810
3132,3954460
3133,2364190
3134,2577730
3135,1383660
3136,1948420
3137,4265140
3138,3045220
3139,1057630
3140,4379870
3141,3474620
3142,2527940
3143,3780430
3144,2508550
3145,3361950
3146,992690
3147,1377050
3148,3761680
3149,2087320
3150,2946530
3151,3587450
3152,2387740
3153,3484670
3154,1749400
3155,3639510
3156,2508290
3157,3646950
3158,2686820
3159,4272020
3160,3045520
3161,4364150
3162,1864220
3163,3535270
3164,3578820
3165,3273370
3166,3638800
3167,1331290
3168,4004300
3169,4739500
3170,2524780
3171,4121220
3172,2351990
3173,4539530
3174,1234990
3175,3628050
3176,3253930
3177,4466790
3178,1580740
3179,4109800
3180,1702630
3181,2412740
3182,2994220
3183,3133220
3184,2218060
3185,2537270
3186,2341620
3187,2337990
3188,4539340
3189,2864290
3190,3471750
3191,1432340
3192,3009720
3193,3058740
3194,3254200
3195,3010060
3196,3327160
3197,1556070
3198,2567320
3199,3337130
3200,741340
3201,1217180
3202,3565090
3203,1553590
3204,2783830
3205,1625220
3206,744200
3207,1818480
3208,3269430
3209,2673340
3210,4105860
3211,1316440
3212,3991970
3213,4590810
3214,3266790
3215,1897450
3216,4760900
3217,1130380
3218,2811620
3219,3596730
3220,1601130
3221,2823570
3222,3873720
3223,2859220
3224,1298200
3225,4354650
3226,2784150
3227,3137450
3228,4928600
3229,2476150
3230,1580030
3231,1651400
3232,2294230
3233,3386670
3234,1601320
3235,1747630
3236,2960390
3237,2098920
3238,3151240
3239,1094450
3240,3742720
3241,3551820
3242,4022950
3243,3893230
3244,2135000
3245,2628880
3246,4360240
3247,3279600
3248,4122640
3249,4114220
3250,4262380
3251,2792540
3252,4197200
3253,4320430
3254,3038700
3255,3529090
3256,2459840
3257,3866890
3258,2079210
3259,4303060
3260,1521250
3261,3461050
3262,1778860
3263,1218780
3264,4318080
3265,4556830
3266,4167150
3267,2194090
3268,2617870
3269,2253300
3270,1158600
3271,772260
3272,2829050
3273,1460790
3274,2096450
3275,1851810
3276,3273860
3277,2315900
3278,4159680
3279,3154150
3280,2896630
3281,4261080
3282,4111300
3283,3812490
3284,717930
3285,3343920
3286,3628390
3287,1372650
3288,2210240
3289,4085850
3290,3554290
3291,3755350
3292,3440740
3293,3664060
3294,3640820
3295,2398100
3296,2430010
3297,2563880
3298,4483420
3299,2542850
3300,3120460
3301,1643800
3302,3639590
3303,1742740
3304,3371070
3305,1455100
3306,2111430
3307,1437790
3308,3978110
3309,3129790
3310,2354640
3311,4264410
3312,1985940
3313,3601630
3314,3285390
3315,3342470
3316,3636510
3317,1434840
3318,2168480
3319,3733710
3320,4583360
3321,1737740
3322,3595710
3323,1637560
3324,1930630
3325,4834760
3326,1472430
3327,2791980
3328,1122160
3329,1737960
3330,3845350
3331,1583020
3332,3261140
3333,2139330
3334,2331340
3335,4247260
3336,4200980
3337,1418820
3338,1790350
3339,3123670
3340,3857790
3341,4625800
3342,1250090
3343,2241660
3344,4856150
3345,4248790
3346,1953430
3347,3429190
3348,2339000
3349,2559780
3350,2459560
3351,4313560
3352,3741500
3353,3766830
3354,2468430
3355,2395960
3356,4870430
3357,1061210
3358,4344000
3359,2337180
3360,4566850
3361,1679000
3362,2273650
3363,3185200
3364,4171520
3365,3421740
3366,4041580
3367,3972410
3368,3041220
3369,2745050
3370,719160
3371,3654740
3372,5036490
3373,2551590
3374,3824290
3375,700720
3376,2559690
3377,4704520
3378,3834300
3379,4483900
3380,3751600
3381,4226560
3382,3250960
3383,2584510
3384,4435590
3385,986520
3386,2557740
3387,3532690
3388,2397810
3389,3704270
3390,3963860
3391,3271120
3392,3727410
3393,1530690
3394,3978240
3395,3008700
3396,3049840
3397,4165740
3398,3279330
3399,2669590
3400,2521660
3401,4421870
3402,2984460
3403,2855020
3404,2017120
3405,2448200
3406,4307270
3407,4268970
3408,2531570
3409,3872910
3410,1133700
3411,3664840
3412,4001430
3413,1852360
3414,1320170
3415,1944880
3416,1334280
3417,1846570
3418,3676250
3419,3589680
3420,3759400
3421,3058760
3422,3005660
3423,2684840
3424,3834590
3425,4004160
3426,1655750
3427,3617120
3428,1693350
3429,3779320
3430,2397440
3431,2448010
3432,4660090
3433,4838360
3434,4135570
3435,2488900
3436,5017810
3437,1950750
3438,2483660
3439,2323140
3440,3530280
3441,1926720
3442,2317700
3443,1066390
3444,4184130
3445,4006670
3446,1578870
3447,3408340
3448,3986110
3449,1505310
3450,3115420
3451,1418380
3452,4230390
3453,4475750
3454,1068220
3455,2729830
3456,4575620
3457,3899920
3458,1641570
3459,4694270
3460,3502620
3461,3959900
3462,2863300
3463,1142040
3464,1129360
3465,2145170
3466,2834260
3467,4601470
3468,1547880
3469,3738640
3470,2456820
3471,2886060
3472,3820550
3473,3160640
3474,3715810
3475,3504050
3476,2727360
3477,2802730
3478,4181040
3479,2358120
3480,3324800
3481,1823840
3482,2842720
3483,2856440
3484,3343970
3485,4295090
3486,1914710
3487,3736070
3488,4201590
3489,3453470
3490,3717830
3491,1424540
3492,2121720
3493,3660860
3494,2499260
3495,2177230
3496,1410470
3497,4146760
3498,3314140
3499,3969610
3500,1636170
3501,2077110
3502,3195300
3503,1670080
3504,2381860
3505,3672160
3506,4339210
3507,2535850
3508,3205960
3509,3965580
3510,2939100
3511,3760370
3512,3684530
3513,4247440
3514,3197360
3515,2626830
3516,2211130
3517,2493050
3518,1487300
3519,1374810
3520,3755890
3521,3807690
3522,5069130
3523,1856810
3524,2469560
3525,4525180
3526,2225260
3527,2344680
3528,2606300
3529,1429620
3530,3168110
3531,4745180
3532,2204910
3533,3446130
3534,1395380
3535,3818450
3536,1967050
3537,4468540
3538,1737370
3539,3485200
3540,4711680
3541,3929700
3542,5027520
3543,1664110
3544,2252710
3545,3872650
3546,2818820
3547,3715790
3548,3032140
3549,2570160
3550,3299160
3551,1835080
3552,1661480
3553,4013410
3554,1402650
3555,1303850
3556,4763380
3557,4521650
3558,4745810
3559,4198360
3560,3664200
3561,4235170
3562,1685740
3563,3499560
3564,3509380
3565,1187990
3566,4476270
3567,3177730
3568,3230380
3569,4047520
3570,2103500
3571,4362170
3572,3104430
3573,4557160
3574,2646690
3575,3855640
3576,4163130
3577,4762110
3578,3454860
3579,5035380
3580,4523310
3581,2862770
3582,2165130
3583,3957530
3584,2996650
3585,2295150
3586,3327120
3587,4410710
3588,3077060
3589,3314030
3590,3036360
3591,4693300
3592,4002270
3593,2084210
3594,3834910
3595,2466350
3596,2377160
3597,3056390
3598,4196910
3599,4051470
3600,4556180
3601,3610180
3602,3469290
3603,1233680
3604,2709420
3605,3145850
3606,3374020
3607,2068190
3608,4450600
3609,2743260
3610,1123160
3611,893670
3612,2446020
3613,1545500
3614,4119150
3615,3017130
3616,3673490
3617,3336620
3618,2231820
3619,2868080
3620,3634710
3621,4036130
3622,3449440
3623,1682690
3624,3568740
3625,1568600
3626,2564480
3627,2012040
3628,3397910
3629,4601120
3630,1301820
3631,3178820
3632,3351230
3633,2106150
3634,3700100
3635,3115330
3636,4210370
3637,2445430
3638,3756040
3639,4242040
3640,4413930
3641,1234330
3642,4661260
3643,4239660
3644,3795570
3645,4130370
3646,1655540
3647,3613960
3648,2935710
3649,3585490
3650,3794700
3651,4149610
3652,3211560
3653,3603720
3654,4503570
3655,2636430
3656,1620420
3657,997090
3658,1202340
3659,2723370
3660,1983360
3661,3548510
3662,3506070
3663,1369430
3664,3721530
3665,4639980
3666,3642020
3667,3074730
3668,3725830
3669,2244350
3670,4489300
3671,2898700
3672,3480500
3673,3323970
3674,1621900
3675,4244040
3676,3932790
3677,2615600
3678,4372700
3679,1156490
3680,2929040
3681,3830970
3682,3241270
3683,1866720
3684,3282600
3685,4546760
3686,1151980
3687,2168120
3688,4103040
3689,1589820
3690,870570
3691,1054820
3692,2965300
3693,1353030
3694,1619870
3695,1482690
3696,724930
3697,2902600
3698,1411900
3699,2746680
3700,2939680
3701,1897300
3702,3819020
3703,2722940
3704,4267780
3705,3925810
3706,1839980
3707,1286690
3708,4873560
3709,3810240
3710,3967230
3711,1570840
3712,4008840
3713,4272100
3714,2405640
3715,3011890
3716,1829140
3717,3618570
3718,4350100
3719,3789830
3720,4626170
3721,1038080
3722,4475320
3723,3715690
3724,2838890
3725,4106270
3726,1037170
3727,1475120
3728,1234880
3729,4402390
3730,4332550
3731,1666480
3732,3991690
3733,2716980
3734,2560330
3735,739790
3736,3383030
3737,1349460
3738,4425980
3739,1599170
3740,1847850
3741,3861510
3742,3575850
3743,2603550
3744,4289470
3745,3531170
3746,2932110
3747,3318210
3748,3155670
3749,1162860
3750,2720780
3751,2294210
3752,4417910
3753,1620240
3754,3541490
3755,3714430
3756,2679040
3757,4119600
3758,3039920
3759,1350310
3760,3591900
3761,2363840
3762,2975130
3763,1096090
3764,4210670
3765,2059070
3766,2588830
3767,4375480
3768,3987230
3769,4516440
3770,2943330
3771,3874040
3772,1727540
3773,1835570
3774,1461470
3775,2186420
3776,3493410
3777,3804010
3778,1678650
3779,3357160
3780,4650840
3781,3222720
3782,2446520
3783,1617760
3784,980700
3785,3939340
3786,2314460
3787,2515620
3788,3202250
3789,806750
3790,3216150
3791,2200340
3792,2393870
3793,3819370
3794,3042790
3795,4580600
3796,2533000
3797,1735080
3798,3075430
3799,3645410
3800,1993410
3801,4724380
3802,3564520
3803,3196750
3804,2069330
3805,2822770
3806,1645560
3807,4039300
3808,2706090
3809,3224290
3810,3142500
3811,2400650
3812,1879860
3813,4780280
3814,1884610
3815,4182850
3816,1861450
3817,3696210
3818,1607300
3819,3556370
3820,1852910
3821,3255820
3822,2056130
3823,2266750
3824,2219850
3825,1670160
3826,3839720
3827,3489220
3828,3824840
3829,2371490
3830,3603730
3831,4299460
3832,3045070
3833,2823840
3834,1287930
3835,1328720
3836,1701160
3837,3814050
3838,3367720
3839,3910750
3840,3845650
3841,3842660
3842,1003900
3843,2895500
3844,3713240
3845,2484890
3846,2535690
3847,3679760
3848,3310570
3849,3792170
3850,3023880
3851,3837820
3852,2822740
3853,2140200
3854,2336690
3855,2667830
3856,3768400
3857,765700
3858,1188850
3859,3169300
3860,4789870
3861,4568030
3862,3975130
3863,1251960
3864,2992580
3865,2183820
3866,3863960
3867,1906970
3868,4630150
3869,3497960
3870,4131220
3871,4465510
3872,2247220
3873,2421080
3874,2851050
3875,563530
3876,4411510
3877,1778150
3878,2216850
3879,4541920
3880,4893850
3881,1534720
3882,4523820
3883,4143220
3884,291750
3885,2373130
3886,2778290
3887,1931820
3888,4338180
3889,3854080
3890,2073980
3891,3301000
3892,2572590
3893,3195150
3894,878210
3895,1967440
3896,1235470
3897,3370180
3898,3653890
3899,1504820
3900,1742390
3901,1490990
3902,2815020
3903,4041730
3904,1684460
3905,4504840
3906,4145380
3907,2727520
3908,3113690
3909,4668870
3910,4209900
3911,1411260
3912,3904870
3913,4475520
3914,3508880
3915,1533060
3916,2950600
3917,2429600
3918,1971470
3919,3973220
3920,824840
3921,4157340
3922,4364930
3923,3274560
3924,2983480
3925,1361330
3926,3934590
3927,1366200
3928,2513200
3929,643370
3930,4453420
3931,4752390
3932,3594090
3933,4228190
3934,4197390
3935,3063720
3936,3964340
3937,1785630
3938,3056650
3939,4708840
3940,3429270
3941,1751950
3942,4561930
3943,2338820
3944,3380880
3945,2622460
3946,4753780
3947,3670730
3948,3732830
3949,4036920
3950,4544660
3951,1003460
3952,1566440
3953,4450440
3954,1628640
3955,3633340
3956,1350370
3957,3760360
3958,4628250
3959,1426870
3960,3742840
3961,259000
3962,785050
3963,3297860
3964,3552590
3965,1947890
3966,3819100
3967,4492610
3968,2193530
3969,2392420
3970,3669820
3971,1962010
3972,4252960
3973,3557060
3974,2183890
3975,4370210
3976,4193300
3977,2596940
3978,1448620
3979,2854440
3980,1706100
3981,3187560
3982,3045340
3983,4237900
3984,948000
3985,3537940
3986,2345340
3987,3591390
3988,2447370
3989,2988160
3990,2965400
3991,3946330
3992,3417760
3993,3131340
3994,3680200
3995,4268590
3996,3749130
3997,3158820
3998,1836840
3999,1698530
4000,3897080
4001,3166960
4002,2742230
4003,3411360
4004,3925730
4005,2907090
4006,1891250
4007,3951190
4008,1724990
4009,3713920
4010,3319700
4011,4736510
4012,2868520
4013,3657070
4014,2708530
4015,2388920
4016,3963670
4017,2268520
4018,4219700
4019,1205570
4020,4691530
4021,4300540
4022,3540450
4023,1321160
4024,2431740
4025,1828660
4026,3781550
4027,860560
4028,2582310
4029,4699770
4030,4065790
4031,1342150
4032,1352700
4033,3910020
4034,3376860
4035,2195450
4036,3768880
4037,5061290
4038,1441100
4039,2851800
4040,1657050
4041,4119200
4042,1446790
4043,2518610
4044,2816730
4045,4096910
4046,3656720
4047,3297040
4048,1347230
4049,1879270
4050,2221850
4051,2258070
4052,3091860
4053,4925300
4054,2776770
4055,718550
4056,1222290
4057,2893550
4058,3350300
4059,4176620
4060,4531440
4061,1058030
4062,2174060
4063,2111370
4064,4459720
4065,2561650
4066,4774560
4067,2657240
4068,3677850
4069,1896000
4070,3489070
4071,3574740
4072,4189490
4073,3873360
4074,4113790
4075,3411060
4076,1402940
4077,1454220
4078,2822110
4079,2745510
4080,3253950
4081,1181040
4082,3437690
4083,2468230
4084,3233860
4085,3301900
4086,3325720
4087,4193010
4088,3248310
4089,3431190
4090,3997280
4091,3183450
4092,2522740
4093,3474240
4094,3829310
4095,4330940
4096,2828650
4097,2372120
4098,990970
4099,4071460
4100,3220370
4101,3847450
4102,490360
4103,3699390
4104,2943470
4105,4220770
4106,1563250
4107,4233960
4108,4443290
4109,3123420
4110,2008270
4111,2183100
4112,4229200
4113,1514280
4114,4028060
4115,4671380
4116,3988100
4117,4260540
4118,1026220
4119,2403250
4120,4656880
4121,4271620
4122,1601770
4123,3788210
4124,4076980
4125,4956110
4126,4042150
4127,3562050
4128,3004810
4129,4586810
4130,3946550
4131,4911450
4132,3603710
4133,3376600
4134,4555040
4135,3861740
4136,1477750
4137,4084400
4138,1719700
4139,2809120
4140,4129440
4141,2475620
4142,4033680
4143,4030030
4144,4443350
4145,4454510
4146,3195940
4147,2570080
4148,3462580
4149,5039320
4150,1922500
4151,3067170
4152,2357970
4153,2052510
4154,4514140
